,JM5048,JM5049,JM5050,JL5534,JL5535,JL5536,JL5537,JL5539,JL5541,JL5542,JL5543,JM8119,JM4501,JM4502,JM4503,JM4498,JM4499,JM9402,JM9401,JM9403,JM4508,JM4509,JM4510,JM9146,JM9375,JM9145,JM9409,JM9407,JM9408,JM4504,JM4505,JM4495,JM4496,JM4497,JL5544,JL5545,JL5546,JM9379,JM9377,JM9378,JM0014,JM9400,JM8464,JM8465,JM8466,JM8467,JM4492,JM4493,JM4494,JM4487,JM4488,JM4489,JM4490,JM4491,JM5051,JM5052,JM4506,JM4507,JM9405,JM9654,JM9655,JM4511,JM4512,JM4513,JM4515,JM4517,JM5053
JL5543,0.19572143832498862,0.24351388256713702,0.19572143832498862,0.2519344560764679,0.22371415566681838,0.19276285844333182,0.19276285844333182,0.22371415566681838,0.22371415566681838,0.13791533909877104,0.0,0.17114246700045516,0.14428766499772416,0.13040509786071916,0.23076923076923078,0.17523896222121074,0.1390532544378698,0.14997724169321802,0.07737824305871643,0.07737824305871643,0.2594446973145198,0.17387346381429222,0.16181156121984525,0.17432862994993173,0.17432862994993173,0.18866636322257624,0.257396449704142,0.15293582157487484,0.12858443331816113,0.16431497496586253,0.19594902139280837,0.17751479289940827,0.13336367774237598,0.26354119253527536,0.16977696859353664,0.060309512972234865,0.13996358670914885,0.1401911697769686,0.060309512972234865,0.060309512972234865,0.1431497496586254,0.23418297678652708,0.2985889849795175,0.1615839781520255,0.1162949476558944,0.16636322257624034,0.10377787892580792,0.10377787892580792,0.23281747837960856,0.21028675466545288,0.1902594446973145,0.1804733727810651,0.21028675466545288,0.2132453345471097,0.1813837050523441,0.24283113336367773,0.17865270823850707,0.26308602639963585,0.2539827036868457,0.11925352753755121,0.13837050523441055,0.19276285844333182,0.2758306781975421,0.10901228948566227,0.12653618570778333,0.23190714610832955,0.21483841602184797
JM8119,0.25170687300864814,0.20619025944469732,0.25170687300864814,0.21552116522530723,0.2127901684114702,0.23190714610832955,0.23190714610832955,0.2127901684114702,0.2127901684114702,0.19617660446062812,0.17114246700045516,0.0,0.17159763313609466,0.16954938552571688,0.2262175694128357,0.1561219845243514,0.2023213472917615,0.17865270823850707,0.20209376422394174,0.20209376422394174,0.20573509330905781,0.19754210286754664,0.21187983614019118,0.1725079654073737,0.1725079654073737,0.18821119708693673,0.18502503413746016,0.17979062357760583,0.23327264451524807,0.14838416021847975,0.14952207555757852,0.1893491124260355,0.21529358215748748,0.2762858443331816,0.20391442876649976,0.15680473372781065,0.1704597177969959,0.17068730086481565,0.15680473372781065,0.15680473372781065,0.2032316795630405,0.21597633136094674,0.22849340009103322,0.18024578971324534,0.1385980883022303,0.2519344560764679,0.1301775147928994,0.1301775147928994,0.19412835685025034,0.1579426490669094,0.18616294947655895,0.17364588074647247,0.1579426490669094,0.19230769230769232,0.1813837050523441,0.20459717796995905,0.2523896222121074,0.22394173873463813,0.22303140646335912,0.14656349567592172,0.2321347291761493,0.21734182976786526,0.2380518889394629,0.1381429221665908,0.14792899408284024,0.19321802457897133,0.20846609012289485
JM4501,0.23623122439690486,0.1624943104233045,0.23623122439690486,0.1868456986800182,0.19913518434228494,0.12175694128356851,0.12175694128356851,0.19913518434228494,0.19913518434228494,0.13336367774237598,0.14428766499772416,0.17159763313609466,0.0,0.03345471096950387,0.22303140646335912,0.1893491124260355,0.08807464724624488,0.10446062812926718,0.10605370960400547,0.10605370960400547,0.19344560764679108,0.08238507055075102,0.094446973145198,0.14201183431952663,0.14201183431952663,0.16727355484751935,0.2360036413290851,0.03732362312243969,0.18730086481565772,0.12790168411470187,0.11538461538461539,0.19572143832498862,0.1952662721893491,0.22485207100591717,0.14883932635411926,0.14132908511606737,0.05530268548020027,0.055530268548020026,0.14132908511606737,0.14132908511606737,0.0835229858898498,0.2141556668183887,0.2598998634501593,0.12744651797906237,0.12084660901228948,0.15771506599908966,0.04961310878470642,0.04961310878470642,0.2123350022758307,0.21074192080109239,0.1784251251706873,0.1477014110150205,0.21074192080109239,0.22280382339553936,0.11310878470641784,0.23691397360036412,0.2132453345471097,0.20755575785161584,0.19253527537551207,0.030040964952207556,0.17614929449248976,0.10172963131543013,0.1838871187983614,0.042558033682294036,0.09376422394173874,0.21142467000455167,0.16067364588074648
JM4502,0.229631315430132,0.15225307237141555,0.229631315430132,0.17751479289940827,0.20573509330905781,0.10286754665452891,0.10286754665452891,0.20573509330905781,0.20573509330905781,0.13450159308147475,0.13040509786071916,0.16954938552571688,0.03345471096950387,0.0,0.21643149749658624,0.17683204369594901,0.10878470641784252,0.11151570323167956,0.10172963131543013,0.10172963131543013,0.1863905325443787,0.08261265361857077,0.09103322712790168,0.1431497496586254,0.1431497496586254,0.15976331360946747,0.23850705507510242,0.06395084205735094,0.17888029130632682,0.12494310423304505,0.1401911697769686,0.18821119708693673,0.18821119708693673,0.20550751024123806,0.1385980883022303,0.13108784706417842,0.0760127446517979,0.07624032771961765,0.13108784706417842,0.13108784706417842,0.11106053709604005,0.2216659080564406,0.25421028675466545,0.12084660901228948,0.108329540282203,0.14838416021847975,0.07669549385525717,0.07669549385525717,0.2052799271734183,0.2032316795630405,0.1713700500682749,0.1401911697769686,0.2032316795630405,0.20345926263086025,0.12198452435138826,0.21802457897132455,0.20619025944469732,0.2086936731907146,0.1859353664087392,0.05575785161583978,0.18320436959490213,0.10059171597633136,0.19321802457897133,0.06326809285389166,0.08716431497496586,0.2048247610377788,0.15179790623577605
JM4503,0.21574874829312699,0.15885298133818843,0.21574874829312699,0.23827947200728267,0.11766044606281292,0.15771506599908966,0.15771506599908966,0.11766044606281292,0.11766044606281292,0.1251706873008648,0.23076923076923078,0.2262175694128357,0.22303140646335912,0.21643149749658624,0.0,0.18616294947655895,0.2683204369594902,0.14223941738734638,0.2498862084660901,0.2498862084660901,0.2321347291761493,0.16613563950842059,0.16454255803368228,0.12744651797906237,0.12744651797906237,0.12084660901228948,0.2514792899408284,0.23350022758306782,0.1804733727810651,0.13154301319981793,0.19594902139280837,0.21165225307237143,0.16886663632225762,0.1952662721893491,0.1843422849340009,0.2127901684114702,0.2177969959035048,0.21802457897132455,0.2127901684114702,0.2127901684114702,0.27014110150204823,0.14178425125170688,0.23623122439690486,0.14701866181156123,0.17774237596722803,0.16408739189804278,0.20300409649522075,0.20300409649522075,0.22007282658170232,0.17114246700045516,0.12699135184342286,0.12767410104688212,0.17114246700045516,0.11766044606281292,0.1973145197997269,0.2132453345471097,0.20050068274920346,0.24305871643149748,0.2494310423304506,0.19845243513882568,0.1574874829312699,0.15134274010013654,0.2576240327719618,0.2091488393263541,0.21347291761492945,0.2187073281747838,0.1670459717796996
JM4498,0.298133818843878,0.21802457897132455,0.298133818843878,0.27469276285844335,0.22644515248065544,0.2364588074647246,0.2364588074647246,0.22644515248065544,0.22644515248065544,0.2052799271734183,0.17523896222121074,0.1561219845243514,0.1893491124260355,0.17683204369594901,0.18616294947655895,0.0,0.2191624943104233,0.19640418752844788,0.21256258534365044,0.21256258534365044,0.27856167501137913,0.21939007737824306,0.21643149749658624,0.21847974510696405,0.21847974510696405,0.23327264451524807,0.28197542102867545,0.19799726900318615,0.2523896222121074,0.20072826581702322,0.21961766044606282,0.2380518889394629,0.26354119253527536,0.271279016841147,0.21802457897132455,0.175011379153391,0.18775603095129723,0.18798361401911698,0.175011379153391,0.175011379153391,0.22098315885298134,0.21096950386891214,0.28265817023213474,0.20163859808830223,0.15680473372781065,0.27059626763768774,0.14974965862539827,0.14974965862539827,0.2628584433318161,0.17705962676376877,0.23304506144742831,0.22007282658170232,0.17705962676376877,0.18456986800182065,0.15999089667728722,0.24965862539827036,0.2350933090578061,0.28447883477469277,0.29221665908056443,0.16431497496586253,0.2503413746017296,0.23827947200728267,0.3035958124715521,0.1540737369139736,0.16886663632225762,0.2619481110605371,0.25443786982248523
JM4499,0.2091488393263541,0.23918980427856168,0.2091488393263541,0.24260355029585798,0.22030040964952208,0.19845243513882568,0.19845243513882568,0.22030040964952208,0.22030040964952208,0.19412835685025034,0.1390532544378698,0.2023213472917615,0.08807464724624488,0.10878470641784252,0.2683204369594902,0.2191624943104233,0.0,0.1670459717796996,0.1431497496586254,0.1431497496586254,0.25466545289030496,0.15999089667728722,0.17569412835685025,0.20596267637687757,0.20596267637687757,0.19116977696859352,0.22348657259899862,0.09217114246700045,0.189804278561675,0.18912152935821575,0.17751479289940827,0.14679107874374148,0.22325898953117887,0.2141556668183887,0.16954938552571688,0.1356395084205735,0.0760127446517979,0.07624032771961765,0.1356395084205735,0.1356395084205735,0.007737824305871643,0.24260355029585798,0.29062357760582613,0.19139736003641328,0.12653618570778333,0.1998179335457442,0.08579881656804733,0.08579881656804733,0.27401001365498406,0.27150659990896675,0.20186618115612198,0.21119708693673192,0.27150659990896675,0.2539827036868457,0.17979062357760583,0.28220300409649524,0.18570778334091945,0.24738279472007282,0.2669549385525717,0.09854346836595357,0.19640418752844788,0.17888029130632682,0.2360036413290851,0.07783340919435594,0.10719162494310423,0.27309968138370505,0.18502503413746016
JM9402,0.1854802002730997,0.1326809285389167,0.1854802002730997,0.15020482476103778,0.13928083750568956,0.08466090122894857,0.08466090122894857,0.13928083750568956,0.13928083750568956,0.05757851615839781,0.14997724169321802,0.17865270823850707,0.10446062812926718,0.11151570323167956,0.14223941738734638,0.19640418752844788,0.1670459717796996,0.0,0.1540737369139736,0.1540737369139736,0.16454255803368228,0.035275375512061904,0.058716431497496585,0.067592171142467,0.067592171142467,0.09968138370505235,0.1943559399180701,0.12767410104688212,0.0923987255348202,0.05211652253072371,0.08010923987255349,0.14087391898042786,0.11993627674101047,0.2023213472917615,0.09171597633136094,0.14155666818388712,0.11970869367319072,0.11948111060537096,0.14155666818388712,0.14155666818388712,0.16886663632225762,0.1624943104233045,0.20186618115612198,0.040737369139736,0.108329540282203,0.12744651797906237,0.09899863450159307,0.09899863450159307,0.14155666818388712,0.21506599908966773,0.10446062812926718,0.07282658170232134,0.21506599908966773,0.1515703231679563,0.15384615384615385,0.1665908056440601,0.2535275375512062,0.16727355484751935,0.16954938552571688,0.07532999544833864,0.10081929904415111,0.055530268548020026,0.175011379153391,0.10377787892580792,0.13495675921711425,0.1406463359126081,0.12084660901228948
JM9401,0.19162494310423306,0.1948111060537096,0.19162494310423306,0.21643149749658624,0.2355484751934456,0.15043240782885753,0.15043240782885753,0.2355484751934456,0.2355484751934456,0.1615839781520255,0.07737824305871643,0.20209376422394174,0.10605370960400547,0.10172963131543013,0.2498862084660901,0.21256258534365044,0.1431497496586254,0.1540737369139736,0.0,0.0,0.2212107419208011,0.1301775147928994,0.13541192535275376,0.162949476558944,0.162949476558944,0.20095584888484297,0.2728720983158853,0.13654984069185253,0.12721893491124261,0.16340464269458352,0.20960400546199362,0.1725079654073737,0.11561219845243514,0.2271279016841147,0.17159763313609466,0.07441966317705963,0.14815657715066,0.14838416021847975,0.07441966317705963,0.07441966317705963,0.14132908511606737,0.2519344560764679,0.27173418297678653,0.13837050523441055,0.14952207555757852,0.12175694128356851,0.14201183431952663,0.14201183431952663,0.22735548475193446,0.22894856622667273,0.18752844788347747,0.15817023213472917,0.22894856622667273,0.2519344560764679,0.17273554847519346,0.2605826126536186,0.16909421939007738,0.25671370050068276,0.20345926263086025,0.1242603550295858,0.1725079654073737,0.1486117432862995,0.24533454710969504,0.13359126081019573,0.12243969048702777,0.22690031861629495,0.1675011379153391
JM9403,0.19162494310423306,0.1948111060537096,0.19162494310423306,0.21643149749658624,0.2355484751934456,0.15043240782885753,0.15043240782885753,0.2355484751934456,0.2355484751934456,0.1615839781520255,0.07737824305871643,0.20209376422394174,0.10605370960400547,0.10172963131543013,0.2498862084660901,0.21256258534365044,0.1431497496586254,0.1540737369139736,0.0,0.0,0.2212107419208011,0.1301775147928994,0.13541192535275376,0.162949476558944,0.162949476558944,0.20095584888484297,0.2728720983158853,0.13654984069185253,0.12721893491124261,0.16340464269458352,0.20960400546199362,0.1725079654073737,0.11561219845243514,0.2271279016841147,0.17159763313609466,0.07441966317705963,0.14815657715066,0.14838416021847975,0.07441966317705963,0.07441966317705963,0.14132908511606737,0.2519344560764679,0.27173418297678653,0.13837050523441055,0.14952207555757852,0.12175694128356851,0.14201183431952663,0.14201183431952663,0.22735548475193446,0.22894856622667273,0.18752844788347747,0.15817023213472917,0.22894856622667273,0.2519344560764679,0.17273554847519346,0.2605826126536186,0.16909421939007738,0.25671370050068276,0.20345926263086025,0.1242603550295858,0.1725079654073737,0.1486117432862995,0.24533454710969504,0.13359126081019573,0.12243969048702777,0.22690031861629495,0.1675011379153391
JM4508,0.22530723714155668,0.22576240327719618,0.22530723714155668,0.06804733727810651,0.2141556668183887,0.1540737369139736,0.1540737369139736,0.2141556668183887,0.2141556668183887,0.15885298133818843,0.2594446973145198,0.20573509330905781,0.19344560764679108,0.1863905325443787,0.2321347291761493,0.27856167501137913,0.25466545289030496,0.16454255803368228,0.2212107419208011,0.2212107419208011,0.0,0.162949476558944,0.17683204369594901,0.14565316340464268,0.14565316340464268,0.18229403732362312,0.09126081019572144,0.21256258534365044,0.22644515248065544,0.17023213472917614,0.12312243969048703,0.17705962676376877,0.18297678652708238,0.2708238507055075,0.17523896222121074,0.22917614929449248,0.19412835685025034,0.1943559399180701,0.22917614929449248,0.22917614929449248,0.25375512061902594,0.22826581702321347,0.0923987255348202,0.14428766499772416,0.22598998634501594,0.19594902139280837,0.20755575785161584,0.20755575785161584,0.05894401456531634,0.20300409649522075,0.16522530723714154,0.1385980883022303,0.20300409649522075,0.2401001365498407,0.23782430587164316,0.09535730541647701,0.2997269003186163,0.07282658170232134,0.06736458807464725,0.18843878015475649,0.21256258534365044,0.15498406918525262,0.09877105143377332,0.20505234410559856,0.16340464269458352,0.05894401456531634,0.16385980883022302
JM4509,0.17933545744196633,0.10650887573964497,0.17933545744196633,0.14041875284478836,0.16135639508420574,0.05985434683659536,0.05985434683659536,0.16135639508420574,0.16135639508420574,0.07737824305871643,0.17387346381429222,0.19754210286754664,0.08238507055075102,0.08261265361857077,0.16613563950842059,0.21939007737824306,0.15999089667728722,0.035275375512061904,0.1301775147928994,0.1301775147928994,0.162949476558944,0.0,0.03254437869822485,0.08557123350022758,0.08557123350022758,0.10855712335002275,0.19230769230769232,0.1133363677742376,0.10946745562130178,0.07055075102412381,0.10719162494310423,0.1397360036413291,0.13928083750568956,0.17569412835685025,0.08284023668639054,0.16044606281292673,0.12721893491124261,0.12699135184342286,0.16044606281292673,0.16044606281292673,0.15999089667728722,0.1763768775603095,0.2002730996813837,0.058716431497496585,0.12448793809740555,0.09672280382339554,0.12608101957214382,0.12608101957214382,0.15999089667728722,0.23850705507510242,0.12198452435138826,0.09126081019572144,0.23850705507510242,0.17364588074647247,0.1763768775603095,0.18866636322257624,0.2523896222121074,0.16932180245789713,0.1406463359126081,0.10559854346836596,0.12790168411470187,0.023441055985434684,0.14838416021847975,0.11447428311333636,0.1338188438780155,0.15999089667728722,0.10286754665452891
JM4510,0.1863905325443787,0.1162949476558944,0.1863905325443787,0.14610832954028222,0.17023213472917614,0.0650887573964497,0.0650887573964497,0.17023213472917614,0.17023213472917614,0.07396449704142012,0.16181156121984525,0.21187983614019118,0.094446973145198,0.09103322712790168,0.16454255803368228,0.21643149749658624,0.17569412835685025,0.058716431497496585,0.13541192535275376,0.13541192535275376,0.17683204369594901,0.03254437869822485,0.0,0.10263996358670915,0.10263996358670915,0.11242603550295859,0.20892125625853436,0.12903959945380064,0.12061902594446973,0.08124715521165225,0.12289485662266728,0.15134274010013654,0.15088757396449703,0.17592171142467,0.08124715521165225,0.17751479289940827,0.14292216659080564,0.1426945835229859,0.17751479289940827,0.17751479289940827,0.17569412835685025,0.18752844788347747,0.21688666363222575,0.07123350022758307,0.1356395084205735,0.10195721438324988,0.14178425125170688,0.14178425125170688,0.1624943104233045,0.21688666363222575,0.13404642694583524,0.10286754665452891,0.21688666363222575,0.17432862994993173,0.18616294947655895,0.19344560764679108,0.25534820209376424,0.17364588074647247,0.1426945835229859,0.12221210741920802,0.13313609467455623,0.05370960400546199,0.16226672735548475,0.1301775147928994,0.14633591260810197,0.1615839781520255,0.1158397815202549
JM9146,0.1306326809285389,0.1306326809285389,0.1306326809285389,0.15680473372781065,0.09035047792444242,0.07168866636322258,0.07168866636322258,0.09035047792444242,0.09035047792444242,0.04688211197086937,0.17432862994993173,0.1725079654073737,0.14201183431952663,0.1431497496586254,0.12744651797906237,0.21847974510696405,0.20596267637687757,0.067592171142467,0.162949476558944,0.162949476558944,0.14565316340464268,0.08557123350022758,0.10263996358670915,0.0,0.0,0.061219845243513885,0.1595357305416477,0.16568047337278108,0.1381429221665908,0.050523441055985434,0.11766044606281292,0.12061902594446973,0.061902594446973144,0.16841147018661812,0.1137915339098771,0.15088757396449703,0.15817023213472917,0.15839781520254892,0.15088757396449703,0.15088757396449703,0.2073281747837961,0.12721893491124261,0.2002730996813837,0.06053709604005462,0.14679107874374148,0.11219845243513883,0.13791533909877104,0.13791533909877104,0.13586709148839327,0.23486572598998634,0.04688211197086937,0.0188893946290396,0.23486572598998634,0.11857077833409195,0.17592171142467,0.16454255803368228,0.27560309512972236,0.17796995903504778,0.16431497496586253,0.11743286299499317,0.10741920801092399,0.06986800182066455,0.188893946290396,0.14223941738734638,0.14246700045516614,0.13541192535275376,0.07282658170232134
JM9375,0.1306326809285389,0.1306326809285389,0.1306326809285389,0.15680473372781065,0.09035047792444242,0.07168866636322258,0.07168866636322258,0.09035047792444242,0.09035047792444242,0.04688211197086937,0.17432862994993173,0.1725079654073737,0.14201183431952663,0.1431497496586254,0.12744651797906237,0.21847974510696405,0.20596267637687757,0.067592171142467,0.162949476558944,0.162949476558944,0.14565316340464268,0.08557123350022758,0.10263996358670915,0.0,0.0,0.061219845243513885,0.1595357305416477,0.16568047337278108,0.1381429221665908,0.050523441055985434,0.11766044606281292,0.12061902594446973,0.061902594446973144,0.16841147018661812,0.1137915339098771,0.15088757396449703,0.15817023213472917,0.15839781520254892,0.15088757396449703,0.15088757396449703,0.2073281747837961,0.12721893491124261,0.2002730996813837,0.06053709604005462,0.14679107874374148,0.11219845243513883,0.13791533909877104,0.13791533909877104,0.13586709148839327,0.23486572598998634,0.04688211197086937,0.0188893946290396,0.23486572598998634,0.11857077833409195,0.17592171142467,0.16454255803368228,0.27560309512972236,0.17796995903504778,0.16431497496586253,0.11743286299499317,0.10741920801092399,0.06986800182066455,0.188893946290396,0.14223941738734638,0.14246700045516614,0.13541192535275376,0.07282658170232134
JM9145,0.12630860263996357,0.15134274010013654,0.12630860263996357,0.18798361401911698,0.07328174783796086,0.108329540282203,0.108329540282203,0.07328174783796086,0.07328174783796086,0.0789713245334547,0.18866636322257624,0.18821119708693673,0.16727355484751935,0.15976331360946747,0.12084660901228948,0.23327264451524807,0.19116977696859352,0.09968138370505235,0.20095584888484297,0.20095584888484297,0.18229403732362312,0.10855712335002275,0.11242603550295859,0.061219845243513885,0.061219845243513885,0.0,0.14974965862539827,0.17774237596722803,0.12562585343650431,0.07487482931269913,0.14656349567592172,0.13996358670914885,0.0999089667728721,0.16772872098315886,0.10946745562130178,0.17705962676376877,0.16067364588074648,0.16090122894856623,0.17705962676376877,0.17705962676376877,0.19253527537551207,0.14747382794720074,0.22507965407373692,0.10263996358670915,0.12061902594446973,0.1242603550295858,0.1536185707783341,0.1536185707783341,0.17614929449248976,0.258306781975421,0.027992717341829766,0.059626763768775605,0.258306781975421,0.13336367774237598,0.21392808375056896,0.1838871187983614,0.2498862084660901,0.20095584888484297,0.1977696859353664,0.15043240782885753,0.08170232134729176,0.0919435593991807,0.17728720983158852,0.15930814747382796,0.1654528903049613,0.17569412835685025,0.09262630860263997
JM9409,0.20459717796995905,0.24237596722803822,0.20459717796995905,0.11151570323167956,0.19208010923987257,0.20254893035958124,0.20254893035958124,0.19208010923987257,0.19208010923987257,0.1813837050523441,0.257396449704142,0.18502503413746016,0.2360036413290851,0.23850705507510242,0.2514792899408284,0.28197542102867545,0.22348657259899862,0.1943559399180701,0.2728720983158853,0.2728720983158853,0.09126081019572144,0.19230769230769232,0.20892125625853436,0.1595357305416477,0.1595357305416477,0.14974965862539827,0.0,0.2414656349567592,0.23486572598998634,0.17865270823850707,0.1615839781520255,0.15862539827036867,0.2137005006827492,0.2578516158397815,0.16135639508420574,0.2485207100591716,0.20300409649522075,0.2032316795630405,0.2485207100591716,0.2485207100591716,0.22439690487027766,0.2325898953117888,0.11219845243513883,0.2032316795630405,0.20710059171597633,0.23486572598998634,0.2191624943104233,0.2191624943104233,0.1137915339098771,0.23782430587164316,0.1531634046426946,0.16977696859353664,0.23782430587164316,0.22075557578516158,0.30040964952207555,0.12699135184342286,0.2967683204369595,0.08944014565316341,0.12175694128356851,0.23190714610832955,0.19503868912152936,0.18525261720527994,0.10582612653618571,0.216659080564406,0.1854802002730997,0.11288120163859809,0.1654528903049613
JM9407,0.24214838416021847,0.19344560764679108,0.24214838416021847,0.19594902139280837,0.2091488393263541,0.1527082385070551,0.1527082385070551,0.2091488393263541,0.2091488393263541,0.15430131998179336,0.15293582157487484,0.17979062357760583,0.03732362312243969,0.06395084205735094,0.23350022758306782,0.19799726900318615,0.09217114246700045,0.12767410104688212,0.13654984069185253,0.13654984069185253,0.21256258534365044,0.1133363677742376,0.12903959945380064,0.16568047337278108,0.16568047337278108,0.17774237596722803,0.2414656349567592,0.0,0.2077833409194356,0.14883932635411926,0.13677742375967228,0.1989076012744652,0.21574874829312699,0.25580336822940375,0.1679563040509786,0.14997724169321802,0.05985434683659536,0.06008192990441511,0.14997724169321802,0.14997724169321802,0.08807464724624488,0.2191624943104233,0.24123805188893946,0.15065999089667728,0.12994993172507965,0.18821119708693673,0.05826126536185708,0.05826126536185708,0.23327264451524807,0.2321347291761493,0.1893491124260355,0.17182521620391442,0.2321347291761493,0.23190714610832955,0.13586709148839327,0.24465179790623579,0.19276285844333182,0.2225762403277196,0.2221210741920801,0.05279927173418298,0.18707328174783797,0.13222576240327719,0.21483841602184797,0.060309512972234865,0.09786071916249431,0.23327264451524807,0.13928083750568956
JM9408,0.16090122894856623,0.19685935366408738,0.16090122894856623,0.22075557578516158,0.1725079654073737,0.1520254893035958,0.1520254893035958,0.1725079654073737,0.1725079654073737,0.12994993172507965,0.12858443331816113,0.23327264451524807,0.18730086481565772,0.17888029130632682,0.1804733727810651,0.2523896222121074,0.189804278561675,0.0923987255348202,0.12721893491124261,0.12721893491124261,0.22644515248065544,0.10946745562130178,0.12061902594446973,0.1381429221665908,0.1381429221665908,0.12562585343650431,0.23486572598998634,0.2077833409194356,0.0,0.10036413290851161,0.1615839781520255,0.1649977241693218,0.09262630860263997,0.20641784251251707,0.12130177514792899,0.13700500682749203,0.20118343195266272,0.20095584888484297,0.13700500682749203,0.13700500682749203,0.189804278561675,0.22394173873463813,0.26331360946745563,0.10309512972234866,0.11060537096040055,0.10195721438324988,0.17683204369594901,0.17683204369594901,0.20118343195266272,0.2560309512972235,0.13450159308147475,0.1356395084205735,0.2560309512972235,0.21028675466545288,0.21939007737824306,0.22940373236231223,0.17023213472917614,0.22598998634501594,0.22189349112426035,0.16226672735548475,0.10400546199362767,0.1306326809285389,0.21643149749658624,0.18570778334091945,0.19412835685025034,0.2002730996813837,0.1809285389167046
JM4504,0.162949476558944,0.10969503868912153,0.162949476558944,0.17956304050978608,0.11675011379153391,0.1108329540282203,0.1108329540282203,0.11675011379153391,0.11675011379153391,0.0700955848884843,0.16431497496586253,0.14838416021847975,0.12790168411470187,0.12494310423304505,0.13154301319981793,0.20072826581702322,0.18912152935821575,0.05211652253072371,0.16340464269458352,0.16340464269458352,0.17023213472917614,0.07055075102412381,0.08124715521165225,0.050523441055985434,0.050523441055985434,0.07487482931269913,0.17865270823850707,0.14883932635411926,0.10036413290851161,0.0,0.10309512972234866,0.11561219845243514,0.09604005461993628,0.1834319526627219,0.11151570323167956,0.15043240782885753,0.1426945835229859,0.14292216659080564,0.15043240782885753,0.15043240782885753,0.19003186162949476,0.1531634046426946,0.22394173873463813,0.05689576695493855,0.11720527992717342,0.11902594446973146,0.12061902594446973,0.12061902594446973,0.15817023213472917,0.20755575785161584,0.07965407373691398,0.049840691852526174,0.20755575785161584,0.13086026399635867,0.16909421939007738,0.18821119708693673,0.2410104688211197,0.1847974510696404,0.188893946290396,0.1024123805188894,0.12289485662266728,0.08989531178880292,0.20209376422394174,0.12767410104688212,0.1401911697769686,0.15725989986345015,0.09604005461993628
JM4505,0.23190714610832955,0.1868456986800182,0.23190714610832955,0.13199817933545743,0.1679563040509786,0.14428766499772416,0.14428766499772416,0.1679563040509786,0.1679563040509786,0.10719162494310423,0.19594902139280837,0.14952207555757852,0.11538461538461539,0.1401911697769686,0.19594902139280837,0.21961766044606282,0.17751479289940827,0.08010923987255349,0.20960400546199362,0.20960400546199362,0.12312243969048703,0.10719162494310423,0.12289485662266728,0.11766044606281292,0.11766044606281292,0.14656349567592172,0.1615839781520255,0.13677742375967228,0.1615839781520255,0.10309512972234866,0.0,0.16954938552571688,0.16909421939007738,0.24920345926263085,0.14997724169321802,0.19344560764679108,0.13154301319981793,0.13177059626763768,0.19344560764679108,0.19344560764679108,0.17341829767865272,0.19162494310423306,0.19003186162949476,0.10491579426490669,0.17341829767865272,0.18024578971324534,0.10309512972234866,0.10309512972234866,0.12107419208010924,0.19230769230769232,0.15043240782885753,0.1247155211652253,0.19230769230769232,0.1943559399180701,0.17205279927173417,0.14292216659080564,0.29039599453800635,0.13586709148839327,0.14997724169321802,0.08989531178880292,0.14997724169321802,0.12608101957214382,0.1426945835229859,0.11515703231679562,0.16727355484751935,0.12016385980883022,0.1713700500682749
JM4495,0.13654984069185253,0.17205279927173417,0.13654984069185253,0.21005917159763313,0.16818388711879836,0.15452890304961311,0.15452890304961311,0.16818388711879836,0.16818388711879836,0.15566681838871188,0.17751479289940827,0.1893491124260355,0.19572143832498862,0.18821119708693673,0.21165225307237143,0.2380518889394629,0.14679107874374148,0.14087391898042786,0.1725079654073737,0.1725079654073737,0.17705962676376877,0.1397360036413291,0.15134274010013654,0.12061902594446973,0.12061902594446973,0.13996358670914885,0.15862539827036867,0.1989076012744652,0.1649977241693218,0.11561219845243514,0.16954938552571688,0.0,0.12016385980883022,0.18161128812016386,0.12016385980883022,0.14132908511606737,0.15999089667728722,0.16021847974510697,0.14132908511606737,0.14132908511606737,0.14815657715066,0.17728720983158852,0.20118343195266272,0.1187983614019117,0.18320436959490213,0.15999089667728722,0.17387346381429222,0.17387346381429222,0.20141101502048248,0.2872098315885298,0.12198452435138826,0.1112881201638598,0.2872098315885298,0.17455621301775148,0.23918980427856168,0.22234865725989986,0.2360036413290851,0.19799726900318615,0.20937642239417387,0.19116977696859352,0.1902594446973145,0.15725989986345015,0.24260355029585798,0.17273554847519346,0.11606736458807465,0.20050068274920346,0.10559854346836596
